"Notes","County","County Code","Sex","Sex Code","Year","Year Code","Cause of death","Cause of death Code","Place of Death","Place of Death Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Norfolk County, MA","25021","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Norfolk County, MA","25021","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Norfolk County, MA","25021","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Dead on Arrival","3",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Plymouth County, MA","25023","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, MA","25025","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1","Medical Facility - Inpatient","1",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Dead on Arrival","3",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Worcester County, MA","25027","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bay County, MI","26017","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MI","26075","Female","F","2020","2020","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MI","26075","Male","M","2020","2020","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Livingston County, MI","26093","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Female","F","2020","2020","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent","Y14","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, MI","26115","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Female","F","2020","2020","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent","Y14","Decedent's home","4",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use","F19.1","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent","Y12","Decedent's home","4",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Male","M","2020","2020","Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent","Y14","Decedent's home","4",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ottawa County, MI","26139","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Saginaw County, MI","26145","Male","M","2020","2020","Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent","Y12","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, MI","26147","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, MI","26147","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washtenaw County, MI","26161","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washtenaw County, MI","26161","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",127,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",290,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",89,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder","F17.9","Decedent's home","4",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeSoto County, MS","28033","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rankin County, MS","28121","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Male","M","2020","2020","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Female","F","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Medical Facility - Outpatient or ER","2",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Decedent's home","4",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Male","M","2020","2020","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44","Other","7",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Female","F","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Inpatient","1",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Medical Facility - Outpatient or ER","2",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Decedent's home","4",105,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Male","M","2020","2020","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42","Other","7",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
